call,node_depth,var,score,num_candidates,time
4807,55,t_x_417,0.33220260282135483,84,161.857721
4808,56,t_x_333,0.3316796543199385,83,161.909749
4809,57,t_x_264,0.3315550653762067,82,161.962219
4810,58,t_x_100,0.33060072836282683,81,162.013770
4811,59,t_x_37,0.32979972676975927,80,162.065453
4812,60,t_x_13,0.32947148876779175,79,162.093355
4813,61,t_x_426,0.32934656915668087,36,162.131382
4814,62,t_x_2,0.3292931030611546,35,162.154119
4815,63,t_x_14,0.3274421151063002,34,162.186013
4816,64,t_x_10,0.3272199581788964,33,162.218093
4817,65,t_x_260,0.32650316371008,32,162.250457
4818,66,t_x_22,0.32643339157926643,31,162.271612
4819,67,t_x_8,0.3252872337777598,30,162.292636
4820,68,t_x_1,0.3237047946964038,29,162.322909
4821,69,t_x_191,0.3231065965073835,28,162.354145
4822,53,t_x_85,0.3329427103660081,397,162.410369
4823,54,t_x_86,0.33251677012533615,90,162.593298
4824,55,t_x_75,0.3306908869598732,35,162.635511
4825,56,t_x_129,0.3285813450795422,34,162.656748
4826,57,t_x_122,0.3281171678472218,33,162.678498
4827,58,t_x_79,0.3273105193088242,32,162.700324
4828,59,t_x_19,0.32721141007081767,31,162.731811
4829,60,t_x_229,0.32710653484174335,30,162.752462
4830,61,t_x_22,0.32643339157926643,29,162.774202
4831,62,t_x_31,0.32473594029234726,28,162.794782
4832,61,t_x_426,0.32934656915668087,78,162.838751
4833,62,t_x_2,0.3292931030611546,77,162.866550
4834,63,t_x_201,0.3291212094295495,36,162.903064
4835,64,t_x_343,0.32851280584207715,35,162.925552
4836,65,t_x_14,0.3274421151063002,34,162.946904
4837,66,t_x_10,0.3272199581788964,33,162.986123
4838,67,t_x_104,0.3270224657044486,32,163.022104
4839,68,t_x_22,0.32643339157926643,31,163.044287
4840,69,t_x_339,0.3264010485281532,30,163.065202
4841,70,t_x_8,0.3252872337777598,29,163.086552
4842,71,t_x_253,0.3240743066028985,28,163.117156
4843,63,t_x_201,0.3291212094295495,76,163.153164
4844,64,t_x_343,0.32851280584207715,75,163.182818
4845,65,t_x_14,0.3274421151063002,74,163.230784
4846,66,t_x_331,0.3274126242838769,35,163.266689
4847,67,t_x_10,0.3272199581788964,34,163.287318
4848,68,t_x_104,0.3270224657044486,33,163.319125
4849,69,t_x_192,0.3270128963252965,32,163.339890
4850,70,t_x_260,0.32650316371008,31,163.360061
4851,71,t_x_22,0.32643339157926643,30,163.381899
4852,72,t_x_8,0.3252872337777598,29,163.402131
4853,73,t_x_194,0.3239518020251907,28,163.432779
4854,66,t_x_331,0.3274126242838769,73,163.467399
4855,67,t_x_10,0.3272199581788964,72,163.514325
4856,68,t_x_104,0.3270224657044486,32,163.548275
4857,69,t_x_260,0.32650316371008,31,163.570139
4858,70,t_x_8,0.3252872337777598,30,163.591413
4859,71,t_x_253,0.3240743066028985,29,163.622559
4860,72,t_x_194,0.3239518020251907,28,163.643704
4861,68,t_x_104,0.3270224657044486,71,163.677703
4862,69,t_x_192,0.3270128963252965,70,163.706035
4863,70,t_x_260,0.32650316371008,69,163.753456
4864,71,t_x_22,0.32643339157926643,68,163.800735
4865,72,t_x_339,0.3264010485281532,67,163.826921
4866,73,t_x_8,0.3252872337777598,66,163.852970
4867,74,t_x_253,0.3240743066028985,65,163.897914
4868,75,t_x_194,0.3239518020251907,64,163.924865
4869,76,t_x_16,0.3238783027854283,63,163.969630
4870,77,t_x_1,0.3237047946964038,62,163.995518
4871,78,t_x_35,0.323694450763153,61,164.040824
4872,79,t_x_181,0.32346568703913375,60,164.067189
4873,80,t_x_191,0.3231065965073835,59,164.094761
4874,81,t_x_419,0.323059624125218,58,164.120505
4875,82,t_x_415,0.32298385976283783,57,164.145455
4876,83,t_x_338,0.32264023726710334,56,164.188348
4877,84,t_x_433,0.3218899203392841,55,164.213141
4878,85,t_x_6,0.32156760061632716,54,164.238206
4879,86,t_x_99,0.3215428667997927,53,164.277415
4880,87,t_x_354,0.3213662439305996,52,164.302112
4881,88,t_x_269,0.3207389474023821,51,164.330508
4882,89,t_x_190,0.3203893311707023,50,164.354914
4883,90,t_x_4,0.32030328407467384,49,164.378624
4884,91,t_x_11,0.32017864898743276,48,164.415904
4885,92,t_x_357,0.3201529313354039,47,164.451943
4886,93,t_x_92,0.3201060406698506,46,164.475558
4887,94,t_x_90,0.31975708337557535,45,164.499848
4888,95,t_x_112,0.3197033375206849,44,164.523597
4889,96,t_x_28,0.31963977817813943,43,164.547678
4890,97,t_x_255,0.31961596194100095,42,164.570865
4891,98,t_x_358,0.31957730052731464,41,164.593905
4892,99,t_x_284,0.31956004451484066,40,164.616777
4893,100,t_x_431,0.3195293554421153,39,164.640042
4894,101,t_x_32,0.31928257804655796,38,164.662582
4895,102,t_x_250,0.31910493517402994,37,164.686007
4896,103,t_x_33,0.31907745609654115,36,164.708714
4897,104,t_x_188,0.31901848908761204,35,164.731135
4898,105,t_x_9,0.31880382724696477,34,164.760046
4899,106,t_x_406,0.3187332588205406,33,164.785913
4900,107,t_x_12,0.3186774985671871,32,164.812165
4901,108,t_x_422,0.3183627391269323,31,164.837546
4902,109,t_x_94,0.31824593329857287,30,164.864266
4903,55,t_x_156,0.3322492503371881,89,164.914926
4904,56,t_x_268,0.3320393451891257,88,164.970200
4905,57,t_x_133,0.3319127428670663,87,165.022927
4906,58,t_x_333,0.3316796543199385,86,165.077573
4907,59,t_x_75,0.3306908869598732,85,165.105021
4908,60,t_x_37,0.32979972676975927,84,165.160452
4909,61,t_x_97,0.3290778133744423,83,165.212287
4910,62,t_x_129,0.3285813450795422,82,165.240276
4911,63,t_x_343,0.32851280584207715,81,165.293324
4912,64,t_x_153,0.32837066835719786,80,165.343561
4913,65,t_x_122,0.3281171678472218,79,165.395233
4914,66,t_x_176,0.32783752541092237,78,165.447473
4915,67,t_x_270,0.32783001401543077,77,165.497627
4916,68,t_x_71,0.32765571981761243,76,165.547856
4917,69,t_x_331,0.3274126242838769,75,165.574684
4918,70,t_x_79,0.3273105193088242,74,165.601413
4919,71,t_x_19,0.32721141007081767,29,165.638802
4920,72,t_x_15,0.3268669079888928,28,165.659607
4921,71,t_x_19,0.32721141007081767,73,165.694441
4922,72,t_x_229,0.32710653484174335,72,165.742980
4923,73,t_x_15,0.3268669079888928,71,165.772088
4924,74,t_x_234,0.32669830148764506,70,165.819343
4925,75,t_x_22,0.32643339157926643,69,165.846074
4926,76,t_x_339,0.3264010485281532,68,165.892565
4927,77,t_x_237,0.32638683091703363,67,165.918669
4928,78,t_x_301,0.32545457191610666,66,165.944693
4929,79,t_x_366,0.32490447930058935,65,165.970621
4930,80,t_x_31,0.32473594029234726,64,165.996516
4931,81,t_x_292,0.3244666037562576,63,166.041450
4932,82,t_x_41,0.32432807218660503,62,166.067024
4933,83,t_x_256,0.32401288646770043,61,166.092738
4934,84,t_x_16,0.3238783027854283,60,166.118513
4935,85,t_x_35,0.323694450763153,59,166.161119
4936,86,t_x_300,0.32343917332278554,58,166.186984
4937,87,t_x_151,0.32337424325993264,57,166.212016
4938,88,t_x_131,0.32326796846853334,56,166.237483
4939,89,t_x_36,0.32315741763196254,55,166.262455
4940,90,t_x_338,0.32264023726710334,54,166.287106
4941,91,t_x_27,0.3226116951650698,53,166.310985
4942,92,t_x_241,0.3213790574644039,52,166.336601
4943,93,t_x_91,0.32105979179969935,51,166.361928
4944,94,t_x_368,0.32082819954508945,50,166.386352
4945,95,t_x_363,0.3201927993523778,49,166.410514
4946,96,t_x_128,0.3201485176076543,48,166.434751
4947,97,t_x_92,0.3201060406698506,47,166.458162
4948,98,t_x_272,0.3200110872880186,46,166.482995
4949,99,t_x_280,0.31990873351166077,45,166.506820
4950,100,t_x_28,0.31963977817813943,44,166.530937
4951,101,t_x_312,0.31948945754507085,43,166.553866
4952,102,t_x_252,0.31946986491772833,42,166.577321
4953,103,t_x_235,0.3193493197656214,41,166.600675
4954,104,t_x_63,0.3193462006926152,40,166.623832
4955,105,t_x_32,0.31928257804655796,39,166.646158
4956,106,t_x_246,0.3190836364520209,38,166.668667
4957,107,t_x_121,0.31900809173540023,37,166.691068
4958,108,t_x_344,0.31900478376110813,36,166.713593
4959,109,t_x_70,0.31875483678757077,35,166.735529
4960,110,t_x_406,0.3187332588205406,34,166.757630
4961,111,t_x_310,0.3186284145331494,33,166.779110
4962,112,t_x_364,0.31835288347826046,32,166.801696
4963,113,t_x_175,0.318348868548595,31,166.823972
4964,114,t_x_315,0.3183061176182019,30,166.845509
4965,54,t_x_423,0.33279429776079117,396,166.902443
4966,55,t_x_425,0.33238127630915515,85,167.072614
4967,56,t_x_426,0.32934656915668087,41,167.119168
4968,57,t_x_420,0.328837001787633,40,167.155217
4969,58,t_x_343,0.32851280584207715,39,167.188878
4970,59,t_x_442,0.3284343996107425,38,167.212062
4971,60,t_x_367,0.32833040353733933,37,167.235834
4972,61,t_x_374,0.32811552122135923,36,167.269317
4973,62,t_x_139,0.32800220097911803,35,167.294023
4974,63,t_x_140,0.3279708210237213,34,167.318577
4975,64,t_x_434,0.32795547383667734,33,167.356400
4976,65,t_x_428,0.32790863073303644,32,167.388776
4977,66,t_x_142,0.3279009411221477,31,167.420179
4978,67,t_x_341,0.32680349009166004,30,167.442535
4979,68,t_x_432,0.32631918216853084,29,167.464492
4980,69,t_x_163,0.32498562062928704,28,167.495616
4981,56,t_x_361,0.33157642028416945,84,167.532727
4982,57,t_x_332,0.33044324480598997,83,167.591374
4983,58,t_x_37,0.32979972676975927,82,167.646333
4984,59,t_x_426,0.32934656915668087,81,167.676886
4985,60,t_x_420,0.328837001787633,32,167.718546
4986,61,t_x_343,0.32851280584207715,31,167.751047
4987,62,t_x_442,0.3284343996107425,30,167.773859
4988,63,t_x_139,0.32800220097911803,29,167.796230
4989,64,t_x_434,0.32795547383667734,28,167.818157
4990,60,t_x_420,0.328837001787633,80,167.863568
4991,61,t_x_442,0.3284343996107425,34,167.903694
4992,62,t_x_367,0.32833040353733933,33,167.925918
4993,63,t_x_374,0.32811552122135923,32,167.950723
4994,64,t_x_139,0.32800220097911803,31,167.983190
4995,65,t_x_140,0.3279708210237213,30,168.011135
4996,66,t_x_434,0.32795547383667734,29,168.048518
4997,67,t_x_428,0.32790863073303644,28,168.080042
4998,61,t_x_318,0.3286139811380062,79,168.125779
4999,62,t_x_129,0.3285813450795422,78,168.155555
5000,63,t_x_343,0.32851280584207715,77,168.187901
5001,64,t_x_442,0.3284343996107425,76,168.218961
5002,65,t_x_367,0.32833040353733933,75,168.250072
5003,66,t_x_374,0.32811552122135923,74,168.300551
5004,67,t_x_139,0.32800220097911803,73,168.350094
5005,68,t_x_140,0.3279708210237213,72,168.400615
5006,69,t_x_434,0.32795547383667734,71,168.450209
5007,70,t_x_428,0.32790863073303644,33,168.486598
5008,71,t_x_142,0.3279009411221477,32,168.518531
5009,72,t_x_341,0.32680349009166004,31,168.541197
5010,73,t_x_432,0.32631918216853084,30,168.563394
5011,74,t_x_163,0.32498562062928704,29,168.594788
5012,75,t_x_340,0.32488452727089095,28,168.616996
5013,70,t_x_428,0.32790863073303644,70,168.653475
5014,71,t_x_142,0.3279009411221477,35,168.692246
5015,72,t_x_132,0.3268587771808999,34,168.715907
5016,73,t_x_341,0.32680349009166004,33,168.738907
5017,74,t_x_432,0.32631918216853084,32,168.761816
5018,75,t_x_163,0.32498562062928704,31,168.793617
5019,76,t_x_340,0.32488452727089095,30,168.816134
5020,77,t_x_147,0.32449028000274377,29,168.838624
5021,78,t_x_292,0.3244666037562576,28,168.860181
5022,55,t_x_102,0.3327795616365271,395,168.918176
5023,56,t_x_144,0.33260950631875075,77,169.061447
5024,57,t_x_86,0.33251677012533615,76,169.111373
5025,58,t_x_133,0.3319127428670663,75,169.138391
5026,59,t_x_75,0.3306908869598732,74,169.187915
5027,60,t_x_100,0.33060072836282683,73,169.214507
5028,61,t_x_373,0.3291839228566644,39,169.250162
5029,62,t_x_97,0.3290778133744423,38,169.272474
5030,63,t_x_318,0.3286139811380062,37,169.305950
5031,64,t_x_129,0.3285813450795422,36,169.327379
5032,65,t_x_149,0.3281587594035913,35,169.359761
5033,66,t_x_142,0.3279009411221477,34,169.381004
5034,67,t_x_148,0.32773032536471913,33,169.402161
5035,68,t_x_172,0.32742867952012167,32,169.423226
5036,69,t_x_10,0.3272199581788964,31,169.444008
5037,70,t_x_104,0.3270224657044486,30,169.464829
5038,71,t_x_101,0.32643855400786287,29,169.495980
5039,72,t_x_194,0.3239518020251907,28,169.527167
5040,71,t_x_142,0.3279009411221477,69,169.570114
5041,72,t_x_10,0.3272199581788964,68,169.597573
5042,73,t_x_132,0.3268587771808999,67,169.625505
5043,74,t_x_341,0.32680349009166004,66,169.652733
5044,75,t_x_432,0.32631918216853084,65,169.679365
5045,76,t_x_369,0.3257086592576262,30,169.713346
5046,77,t_x_163,0.32498562062928704,29,169.735695
5047,78,t_x_232,0.32481809607848655,28,169.757163
5048,76,t_x_369,0.3257086592576262,64,169.800245
5049,77,t_x_8,0.3252872337777598,63,169.851214
5050,78,t_x_163,0.32498562062928704,62,169.878954
5051,79,t_x_340,0.32488452727089095,61,169.924615
5052,80,t_x_232,0.32481809607848655,60,169.950843
5053,81,t_x_336,0.32462792849298816,59,169.977350
5054,82,t_x_147,0.32449028000274377,58,170.003826
5055,83,t_x_292,0.3244666037562576,57,170.060961
5056,84,t_x_304,0.3231550820374737,56,170.103730
5057,85,t_x_338,0.32264023726710334,55,170.130755
5058,86,t_x_433,0.3218899203392841,54,170.155989
5059,87,t_x_375,0.32083768524015677,53,170.197316
5060,88,t_x_429,0.32064953327757917,52,170.222575
5061,89,t_x_162,0.32046107090717313,51,170.259690
5062,90,t_x_143,0.3203363352962292,50,170.284556
5063,91,t_x_317,0.32030211942610837,49,170.309168
5064,92,t_x_435,0.32023988121854285,48,170.335980
5065,93,t_x_155,0.3200636541751233,47,170.364401
5066,94,t_x_371,0.31997869627072717,46,170.389341
5067,95,t_x_437,0.3199783566261846,45,170.413306
5068,96,t_x_161,0.31993337202310457,44,170.438248
5069,97,t_x_39,0.3197549282209896,43,170.461924
5070,98,t_x_319,0.3196661549508256,42,170.485846
5071,99,t_x_431,0.3195293554421153,41,170.509841
5072,100,t_x_370,0.3195182550040618,40,170.544811
5073,101,t_x_160,0.31941654628814786,39,170.568130
5074,102,t_x_32,0.31928257804655796,38,170.591295
5075,103,t_x_427,0.3192083979091698,37,170.614103
5076,104,t_x_384,0.3190740655960574,36,170.636822
5077,105,t_x_439,0.31905430647098704,35,170.659704
5078,106,t_x_121,0.31900809173540023,34,170.682395
5079,107,t_x_321,0.3189184288017534,33,170.705113
5080,108,t_x_9,0.31880382724696477,32,170.727224
5081,109,t_x_422,0.3183627391269323,31,170.750035
5082,110,t_x_322,0.31830740841254235,30,170.771263
5083,61,t_x_373,0.3291839228566644,72,170.817095
5084,62,t_x_97,0.3290778133744423,71,170.843018
5085,63,t_x_318,0.3286139811380062,31,170.877659
5086,64,t_x_149,0.3281587594035913,30,170.898778
5087,65,t_x_145,0.32726340919038455,29,170.919574
5088,66,t_x_10,0.3272199581788964,28,170.940433
5089,63,t_x_318,0.3286139811380062,70,170.974478
5090,64,t_x_129,0.3285813450795422,69,171.000412
5091,65,t_x_66,0.32837626014866994,68,171.057447
5092,66,t_x_149,0.3281587594035913,67,171.106626
5093,67,t_x_140,0.3279708210237213,66,171.152805
5094,68,t_x_142,0.3279009411221477,65,171.178560
5095,69,t_x_148,0.32773032536471913,64,171.206430
5096,70,t_x_172,0.32742867952012167,63,171.251619
5097,71,t_x_169,0.32737452520812826,62,171.294961
5098,72,t_x_145,0.32726340919038455,61,171.338187
5099,73,t_x_10,0.3272199581788964,60,171.363592
5100,74,t_x_104,0.3270224657044486,59,171.389930
5101,75,t_x_101,0.32643855400786287,29,171.421903
5102,76,t_x_369,0.3257086592576262,28,171.453295
5103,75,t_x_101,0.32643855400786287,58,171.486779
5104,76,t_x_369,0.3257086592576262,57,171.529884
5105,77,t_x_366,0.32490447930058935,56,171.554406
5106,78,t_x_194,0.3239518020251907,55,171.578586
5107,79,t_x_446,0.32394544265052777,54,171.620307
5108,80,t_x_1,0.3237047946964038,53,171.644444
5109,81,t_x_328,0.3235503395467524,52,171.668885
5110,82,t_x_131,0.32326796846853334,51,171.692530
5111,83,t_x_191,0.3231065965073835,50,171.734442
5112,84,t_x_99,0.3215428667997927,49,171.770659
5113,85,t_x_327,0.3211406740627265,48,171.807062
5114,86,t_x_91,0.32105979179969935,47,171.829783
5115,87,t_x_95,0.32077476127869986,46,171.865134
5116,88,t_x_135,0.32055137576989046,45,171.900553
5117,89,t_x_190,0.3203893311707023,44,171.923794
5118,90,t_x_317,0.32030211942610837,43,171.959257
5119,91,t_x_128,0.3201485176076543,42,171.981943
5120,92,t_x_92,0.3201060406698506,41,172.004224
5121,93,t_x_447,0.3201059070916388,40,172.026693
5122,94,t_x_449,0.3200522998991134,39,172.049356
5123,95,t_x_90,0.31975708337557535,38,172.071886
5124,96,t_x_93,0.31969098511900007,37,172.093419
5125,97,t_x_284,0.31956004451484066,36,172.126703
5126,98,t_x_279,0.3193139926659193,35,172.148992
5127,99,t_x_443,0.31919004525908323,34,172.170622
5128,100,t_x_329,0.3191806753137926,33,172.192505
5129,101,t_x_188,0.31901848908761204,32,172.213893
5130,102,t_x_389,0.3190051244560763,31,172.235317
5131,103,t_x_9,0.31880382724696477,30,172.256328
5132,56,t_x_144,0.33260950631875075,394,172.313441
5133,57,t_x_156,0.3322492503371881,83,172.472028
5134,58,t_x_133,0.3319127428670663,82,172.525537
5135,59,t_x_177,0.3304125989308909,81,172.577325
5136,60,t_x_426,0.32934656915668087,80,172.628858
5137,61,t_x_97,0.3290778133744423,79,172.680007
5138,62,t_x_420,0.328837001787633,78,172.710397
5139,63,t_x_150,0.3286823076073712,77,172.762652
5140,64,t_x_149,0.3281587594035913,76,172.813854
5141,65,t_x_139,0.32800220097911803,30,172.853319
5142,66,t_x_140,0.3279708210237213,29,172.884219
5143,67,t_x_142,0.3279009411221477,28,172.914283
5144,65,t_x_139,0.32800220097911803,75,172.958784
5145,66,t_x_140,0.3279708210237213,36,172.995100
5146,67,t_x_428,0.32790863073303644,35,173.026702
5147,68,t_x_142,0.3279009411221477,34,173.055757
5148,69,t_x_148,0.32773032536471913,33,173.091519
5149,70,t_x_236,0.3274205406343998,32,173.123055
5150,71,t_x_145,0.32726340919038455,31,173.154190
5151,72,t_x_132,0.3268587771808999,30,173.174658
5152,73,t_x_101,0.32643855400786287,29,173.195793
5153,74,t_x_237,0.32638683091703363,28,173.216739
5154,66,t_x_140,0.3279708210237213,74,173.252742
5155,67,t_x_434,0.32795547383667734,35,173.286116
5156,68,t_x_142,0.3279009411221477,34,173.318274
5157,69,t_x_148,0.32773032536471913,33,173.350284
5158,70,t_x_145,0.32726340919038455,32,173.382533
5159,71,t_x_132,0.3268587771808999,31,173.413851
5160,72,t_x_239,0.32682813220844253,30,173.435117
5161,73,t_x_432,0.32631918216853084,29,173.466206
5162,74,t_x_163,0.32498562062928704,28,173.486789
5163,67,t_x_434,0.32795547383667734,73,173.521557
5164,68,t_x_428,0.32790863073303644,72,173.576593
5165,69,t_x_142,0.3279009411221477,71,173.625159
5166,70,t_x_176,0.32783752541092237,70,173.672986
5167,71,t_x_400,0.3277550551348225,69,173.702922
5168,72,t_x_148,0.32773032536471913,68,173.730294
5169,73,t_x_71,0.32765571981761243,67,173.778288
5170,74,t_x_236,0.3274205406343998,66,173.804286
5171,75,t_x_145,0.32726340919038455,65,173.850370
5172,76,t_x_132,0.3268587771808999,64,173.895268
5173,77,t_x_239,0.32682813220844253,63,173.941605
5174,78,t_x_101,0.32643855400786287,62,173.986948
5175,79,t_x_237,0.32638683091703363,61,174.013110
5176,80,t_x_432,0.32631918216853084,60,174.041109
5177,81,t_x_163,0.32498562062928704,59,174.084642
5178,82,t_x_232,0.32481809607848655,58,174.110167
5179,83,t_x_147,0.32449028000274377,57,174.136058
5180,84,t_x_167,0.3242644250523776,56,174.177289
5181,85,t_x_253,0.3240743066028985,55,174.202701
5182,86,t_x_225,0.32404935223887216,54,174.244676
5183,87,t_x_74,0.323802536529808,53,174.269984
5184,88,t_x_408,0.3235294581808897,52,174.295079
5185,89,t_x_138,0.3221951617760623,51,174.320336
5186,90,t_x_241,0.3213790574644039,50,174.357195
5187,91,t_x_95,0.32077476127869986,49,174.381621
5188,92,t_x_135,0.32055137576989046,48,174.410913
5189,93,t_x_162,0.32046107090717313,47,174.446705
5190,94,t_x_249,0.3203398526266621,46,174.470994
5191,95,t_x_143,0.3203363352962292,45,174.494571
5192,96,t_x_231,0.32026074926974174,44,174.530065
5193,97,t_x_435,0.32023988121854285,43,174.554186
5194,98,t_x_128,0.3201485176076543,42,174.577219
5195,99,t_x_447,0.3201059070916388,41,174.600547
5196,100,t_x_449,0.3200522998991134,40,174.623936
5197,101,t_x_93,0.31969098511900007,39,174.646580
5198,102,t_x_431,0.3195293554421153,38,174.670206
5199,103,t_x_252,0.31946986491772833,37,174.692936
5200,104,t_x_160,0.31941654628814786,36,174.715172
5201,105,t_x_242,0.3193170507532921,35,174.738000
5202,106,t_x_279,0.3193139926659193,34,174.760739
5203,107,t_x_244,0.31920743172188837,33,174.783736
5204,108,t_x_250,0.31910493517402994,32,174.806016
5205,109,t_x_121,0.31900809173540023,31,174.828521
5206,110,t_x_120,0.31880171171540855,30,174.850726
5207,57,t_x_165,0.3325348186944436,393,174.909794
5208,58,t_x_86,0.33251677012533615,80,175.065580
5209,59,t_x_268,0.3320393451891257,79,175.118036
5210,60,t_x_133,0.3319127428670663,78,175.173756
5211,61,t_x_264,0.3315550653762067,77,175.223850
5212,62,t_x_177,0.3304125989308909,76,175.275966
5213,63,t_x_37,0.32979972676975927,35,175.315948
5214,64,t_x_122,0.3281171678472218,34,175.338181
5215,65,t_x_176,0.32783752541092237,33,175.359807
5216,66,t_x_270,0.32783001401543077,32,175.392191
5217,67,t_x_411,0.32753300194262525,31,175.413871
5218,68,t_x_172,0.32742867952012167,30,175.434716
5219,69,t_x_236,0.3274205406343998,29,175.457299
5220,70,t_x_169,0.32737452520812826,28,175.479253
5221,63,t_x_37,0.32979972676975927,75,175.524135
5222,64,t_x_442,0.3284343996107425,74,175.575020
5223,65,t_x_122,0.3281171678472218,73,175.625734
5224,66,t_x_142,0.3279009411221477,72,175.674338
5225,67,t_x_176,0.32783752541092237,71,175.703665
5226,68,t_x_270,0.32783001401543077,70,175.754838
5227,69,t_x_411,0.32753300194262525,69,175.803983
5228,70,t_x_172,0.32742867952012167,68,175.850415
5229,71,t_x_169,0.32737452520812826,32,175.884485
5230,72,t_x_168,0.3271013922953005,31,175.917004
5231,73,t_x_192,0.3270128963252965,30,175.937937
5232,74,t_x_239,0.32682813220844253,29,175.959702
5233,75,t_x_171,0.32614527961942785,28,175.981905
5234,71,t_x_236,0.3274205406343998,67,176.016165
5235,72,t_x_169,0.32737452520812826,66,176.042550
5236,73,t_x_168,0.3271013922953005,28,176.075729
5237,58,t_x_86,0.33251677012533615,392,176.132125
5238,59,t_x_361,0.33157642028416945,89,176.310883
5239,60,t_x_75,0.3306908869598732,88,176.340565
5240,61,t_x_62,0.32853857799150243,33,176.386575
5241,62,t_x_122,0.3281171678472218,32,176.409169
5242,63,t_x_79,0.3273105193088242,31,176.430961
5243,64,t_x_19,0.32721141007081767,30,176.452673
5244,65,t_x_167,0.3242644250523776,29,176.474624
5245,66,t_x_253,0.3240743066028985,28,176.496891
5246,73,t_x_168,0.3271013922953005,65,176.540461
5247,74,t_x_192,0.3270128963252965,64,176.585377
5248,75,t_x_239,0.32682813220844253,63,176.630362
5249,76,t_x_171,0.32614527961942785,62,176.674766
5250,77,t_x_166,0.32545563514268605,61,176.719649
5251,78,t_x_245,0.32478719540614975,60,176.763634
5252,79,t_x_167,0.3242644250523776,59,176.789041
5253,80,t_x_53,0.323954494307468,58,176.833219
5254,81,t_x_446,0.32394544265052777,57,176.858617
5255,82,t_x_251,0.32383884010279435,56,176.883444
5256,83,t_x_130,0.3237189430626469,55,176.909026
5257,84,t_x_36,0.32315741763196254,54,176.933800
5258,85,t_x_191,0.3231065965073835,53,176.958681
5259,86,t_x_59,0.3230693864089372,52,176.985436
5260,87,t_x_415,0.32298385976283783,51,177.010048
5261,88,t_x_138,0.3221951617760623,50,177.034504
5262,89,t_x_241,0.3213790574644039,49,177.064515
5263,90,t_x_354,0.3213662439305996,48,177.095608
5264,91,t_x_95,0.32077476127869986,47,177.119485
5265,92,t_x_135,0.32055137576989046,46,177.143161
5266,93,t_x_447,0.3201059070916388,45,177.166657
5267,94,t_x_90,0.31975708337557535,44,177.189879
5268,95,t_x_379,0.31970047243472205,43,177.212685
5269,96,t_x_255,0.31961596194100095,42,177.235344
5270,97,t_x_284,0.31956004451484066,41,177.259836
5271,98,t_x_187,0.3195347061135602,40,177.282445
5272,99,t_x_235,0.3193493197656214,39,177.304544
5273,100,t_x_281,0.3191887990043659,38,177.327290
5274,101,t_x_250,0.31910493517402994,37,177.349199
5275,102,t_x_384,0.3190740655960574,36,177.371482
5276,103,t_x_58,0.3188222732541668,35,177.392839
5277,104,t_x_382,0.31876090221757525,34,177.414735
5278,105,t_x_406,0.3187332588205406,33,177.436305
5279,106,t_x_405,0.3184748756480654,32,177.458358
5280,107,t_x_30,0.3183566377299701,31,177.480147
5281,108,t_x_175,0.318348868548595,30,177.502166
5282,59,t_x_425,0.33238127630915515,391,177.558554
5283,60,t_x_426,0.32934656915668087,81,177.709790
5284,61,t_x_420,0.328837001787633,37,177.750076
5285,62,t_x_343,0.32851280584207715,36,177.784072
5286,63,t_x_442,0.3284343996107425,35,177.807217
5287,64,t_x_139,0.32800220097911803,34,177.830689
5288,65,t_x_434,0.32795547383667734,33,177.852959
5289,66,t_x_428,0.32790863073303644,32,177.884548
5290,67,t_x_142,0.3279009411221477,31,177.916318
5291,68,t_x_145,0.32726340919038455,30,177.938416
5292,69,t_x_341,0.32680349009166004,29,177.960388
5293,70,t_x_432,0.32631918216853084,28,177.982670
5294,61,t_x_420,0.328837001787633,80,178.028708
5295,62,t_x_442,0.3284343996107425,38,178.066158
5296,63,t_x_153,0.32837066835719786,37,178.089480
5297,64,t_x_367,0.32833040353733933,36,178.113049
5298,65,t_x_374,0.32811552122135923,35,178.147007
5299,66,t_x_139,0.32800220097911803,34,178.180918
5300,67,t_x_140,0.3279708210237213,33,178.205491
5301,68,t_x_434,0.32795547383667734,32,178.239043
5302,69,t_x_428,0.32790863073303644,31,178.271073
5303,70,t_x_148,0.32773032536471913,30,178.303141
5304,71,t_x_331,0.3274126242838769,29,178.325065
5305,72,t_x_145,0.32726340919038455,28,178.347315
5306,62,t_x_150,0.3286823076073712,79,178.384058
5307,63,t_x_343,0.32851280584207715,78,178.440163
5308,64,t_x_442,0.3284343996107425,77,178.492721
5309,65,t_x_153,0.32837066835719786,76,178.520972
5310,66,t_x_367,0.32833040353733933,75,178.571151
5311,67,t_x_122,0.3281171678472218,74,178.621592
5312,68,t_x_374,0.32811552122135923,73,178.649782
5313,69,t_x_139,0.32800220097911803,72,178.700166
5314,70,t_x_140,0.3279708210237213,71,178.751067
5315,71,t_x_434,0.32795547383667734,70,178.801362
5316,72,t_x_428,0.32790863073303644,38,178.837015
5317,73,t_x_142,0.3279009411221477,37,178.871278
5318,74,t_x_148,0.32773032536471913,36,178.894672
5319,75,t_x_331,0.3274126242838769,35,178.917616
5320,76,t_x_145,0.32726340919038455,34,178.940156
5321,77,t_x_341,0.32680349009166004,33,178.963076
5322,78,t_x_432,0.32631918216853084,32,178.985806
5323,79,t_x_163,0.32498562062928704,31,179.010075
5324,80,t_x_287,0.324896557933668,30,179.032285
